district,record_date,weather_condition,rainfall,temperature,humidity,wind_speed,previous_cases,actual_cases
บ่อทอง,2025-03-24,แจ่มใส,1.8,30.8,68.0,12.1,16,19
บ่อทอง,2025-03-31,แจ่มใส,3.3,30.3,66.6,10.0,19,13
บ่อทอง,2025-04-07,แจ่มใส,14.4,31.2,75.7,2.9,13,23
บ่อทอง,2025-04-14,มีเมฆบางส่วน,29.4,29.5,56.2,4.5,23,19
บ่อทอง,2025-04-21,มีเมฆบางส่วน,31.1,31.3,68.7,5.5,19,19
บ่อทอง,2025-04-28,มีเมฆบางส่วน,33.2,31.0,67.7,10.1,19,18
บ่อทอง,2025-05-05,มีเมฆมาก,40.9,30.7,77.9,7.7,18,19
บ่อทอง,2025-05-12,ฝนตก,80.4,32.6,77.9,10.8,19,28
บ่อทอง,2025-05-19,มีเมฆบางส่วน,46.7,31.1,66.7,7.5,28,22
บ่อทอง,2025-05-26,มีเมฆบางส่วน,51.1,30.6,72.2,9.2,22,22
บ่อทอง,2025-06-02,มีเมฆบางส่วน,46.5,30.3,65.5,8.6,22,23
บ่อทอง,2025-06-09,ฝนตก,93.1,30.3,79.5,6.9,23,22
บ่อทอง,2025-06-16,ฝนตก,103.8,31.4,84.2,6.6,22,31
บ่อทอง,2025-06-23,ฝนตก,76.6,31.3,73.9,7.5,31,20
บ่อทอง,2025-06-30,ฝนตก,80.9,30.9,74.8,12.0,20,20
บ่อทอง,2025-07-07,ฝนตก,95.2,29.5,75.7,10.4,20,28
บ่อทอง,2025-07-14,ฝนตก,92.2,29.6,72.4,11.0,28,29
บ่อทอง,2025-07-21,ฝนฟ้าคะนอง,105.3,29.2,73.0,8.4,29,28
บ่อทอง,2025-07-28,มีเมฆมาก,62.2,29.9,82.9,7.5,28,30
บ่อทอง,2025-08-04,ฝนฟ้าคะนอง,129.3,28.4,80.8,7.7,30,25
บ่อทอง,2025-08-11,ฝนตก,93.7,30.3,73.4,10.5,25,24
บ่อทอง,2025-08-18,ฝนฟ้าคะนอง,114.4,29.6,77.6,9.3,24,20
บ่อทอง,2025-08-25,ฝนฟ้าคะนอง,124.7,27.5,80.6,10.0,20,26
บ่อทอง,2025-09-01,ฝนตก,79.1,27.4,73.3,8.4,26,16
บ่อทอง,2025-09-08,ฝนฟ้าคะนอง,107.3,28.5,78.4,9.2,16,23
บ่อทอง,2025-09-15,ฝนตก,95.7,26.9,79.2,5.8,23,21
บ่อทอง,2025-09-22,ฝนฟ้าคะนอง,118.2,29.2,80.8,9.3,21,21
บ่อทอง,2025-09-29,ฝนฟ้าคะนอง,113.0,28.2,86.6,6.8,21,25
บ่อทอง,2025-10-06,ฝนฟ้าคะนอง,110.8,27.5,74.6,13.9,25,20
บ่อทอง,2025-10-13,ฝนตก,86.1,27.8,78.8,7.6,20,22
บ่อทอง,2025-10-20,ฝนตก,82.3,26.8,87.8,7.5,22,25
บ่อทอง,2025-10-27,ฝนตก,80.1,27.3,74.5,4.4,25,22
บ่อทอง,2025-11-03,มีเมฆบางส่วน,51.0,28.1,67.6,6.7,22,17
บ่อทอง,2025-11-10,ฝนตก,91.7,26.7,80.9,10.2,17,20
บ่อทอง,2025-11-17,มีเมฆบางส่วน,29.7,26.3,75.6,5.1,20,20
บ่อทอง,2025-11-24,มีเมฆมาก,62.5,27.6,77.2,5.9,20,18
บ่อทอง,2025-12-01,มีเมฆบางส่วน,48.2,27.1,59.6,9.5,18,13
บ่อทอง,2025-12-08,มีเมฆบางส่วน,42.8,28.5,72.8,10.3,13,18
บ่อทอง,2025-12-15,ฝนตก,67.4,26.8,75.4,9.5,18,19
บ่อทอง,2025-12-22,มีเมฆมาก,57.8,27.3,84.7,12.9,19,21
เกาะจันทร์,2023-01-02,มีเมฆบางส่วน,18.4,28.1,70.1,2.5,6,13
เกาะจันทร์,2023-01-09,แจ่มใส,0.0,28.9,73.0,9.3,13,16
เกาะจันทร์,2023-01-16,แจ่มใส,0.0,28.7,71.1,10.9,16,22
เกาะจันทร์,2023-01-23,แจ่มใส,0.0,28.0,64.3,8.4,22,16
เกาะจันทร์,2023-01-30,แจ่มใส,7.2,29.0,63.3,5.6,16,13
เกาะจันทร์,2023-02-06,แจ่มใส,0.0,28.3,67.8,7.6,13,12
เกาะจันทร์,2023-02-13,มีเมฆบางส่วน,24.2,29.2,76.0,7.6,12,17
เกาะจันทร์,2023-02-20,แจ่มใส,0.0,29.2,71.6,7.1,17,18
เกาะจันทร์,2023-02-27,แจ่มใส,0.0,29.7,65.1,10.0,18,17
เกาะจันทร์,2023-03-06,มีเมฆบางส่วน,45.8,29.3,65.7,6.6,17,14
เกาะจันทร์,2023-03-13,แจ่มใส,0.0,30.6,68.0,6.9,14,15
เกาะจันทร์,2023-03-20,แจ่มใส,0.0,31.3,64.3,5.0,15,20
เกาะจันทร์,2023-03-27,แจ่มใส,7.6,31.6,66.2,9.9,20,22
เกาะจันทร์,2023-04-03,มีเมฆบางส่วน,21.0,30.3,74.0,9.3,22,16
เกาะจันทร์,2023-04-10,แจ่มใส,7.7,29.1,71.8,7.4,16,16
เกาะจันทร์,2023-04-17,แจ่มใส,0.0,30.1,65.6,6.5,16,17
เกาะจันทร์,2023-04-24,มีเมฆบางส่วน,45.3,32.4,72.9,10.6,17,19
เกาะจันทร์,2023-05-01,มีเมฆบางส่วน,23.2,30.9,62.6,8.0,19,16
เกาะจันทร์,2023-05-08,แจ่มใส,17.0,32.3,67.2,4.2,16,23
เกาะจันทร์,2023-05-15,มีเมฆบางส่วน,44.0,31.9,69.2,6.8,23,24
เกาะจันทร์,2023-05-22,ฝนตก,73.1,31.6,75.6,9.2,24,28
เกาะจันทร์,2023-05-29,มีเมฆบางส่วน,64.4,31.0,67.9,9.4,28,25
เกาะจันทร์,2023-06-05,ฝนตก,78.4,31.7,69.5,11.8,25,25
เกาะจันทร์,2023-06-12,ฝนตก,94.5,30.6,70.1,7.7,25,26
เกาะจันทร์,2023-06-19,ฝนตก,102.4,30.7,68.3,4.5,26,33
เกาะจันทร์,2023-06-26,มีเมฆบางส่วน,63.5,31.8,70.3,7.6,33,29
เกาะจันทร์,2023-07-03,ฝนตก,89.6,31.3,78.2,9.1,29,27
เกาะจันทร์,2023-07-10,ฝนฟ้าคะนอง,122.1,31.3,80.8,12.0,27,27
เกาะจันทร์,2023-07-17,ฝนฟ้าคะนอง,124.4,30.5,76.3,8.5,27,28
เกาะจันทร์,2023-07-24,ฝนตก,88.9,30.4,78.5,7.8,28,27
เกาะจันทร์,2023-07-31,ฝนฟ้าคะนอง,105.7,29.9,80.3,6.5,27,36
เกาะจันทร์,2023-08-07,ฝนตก,84.0,28.8,74.7,12.7,36,23
เกาะจันทร์,2023-08-14,ฝนฟ้าคะนอง,124.4,29.4,83.3,10.8,23,30
เกาะจันทร์,2023-08-21,ฝนฟ้าคะนอง,105.1,29.3,70.2,8.2,30,24
เกาะจันทร์,2023-08-28,ฝนฟ้าคะนอง,110.9,28.0,82.2,4.1,24,26
เกาะจันทร์,2023-09-04,ฝนตก,80.6,27.7,82.6,9.4,26,28
เกาะจันทร์,2023-09-11,ฝนฟ้าคะนอง,141.9,27.7,91.1,4.6,28,32
เกาะจันทร์,2023-09-18,ฝนตก,96.8,27.6,81.7,10.2,32,29
เกาะจันทร์,2023-09-25,ฝนฟ้าคะนอง,112.4,28.3,83.0,8.7,29,29
เกาะจันทร์,2023-10-02,ฝนตก,92.0,28.1,70.0,7.7,29,20
เกาะจันทร์,2023-10-09,ฝนตก,93.6,28.7,75.9,8.3,20,25
เกาะจันทร์,2023-10-16,มีเมฆบางส่วน,42.0,27.2,74.4,1.3,25,18
เกาะจันทร์,2023-10-23,ฝนฟ้าคะนอง,111.7,28.3,82.2,10.0,18,24
เกาะจันทร์,2023-10-30,ฝนตก,99.7,27.3,79.5,6.5,24,28
เกาะจันทร์,2023-11-06,ฝนตก,93.5,28.3,76.2,5.8,28,30
เกาะจันทร์,2023-11-13,ฝนตก,72.0,27.5,72.7,9.0,30,20
เกาะจันทร์,2023-11-20,ฝนตก,73.9,28.3,84.3,9.6,20,18
เกาะจันทร์,2023-11-27,มีเมฆบางส่วน,64.3,28.8,70.7,7.9,18,25
เกาะจันทร์,2023-12-04,มีเมฆบางส่วน,46.1,29.3,69.4,5.7,25,26
เกาะจันทร์,2023-12-11,แจ่มใส,6.2,27.4,68.4,10.4,26,20
เกาะจันทร์,2023-12-18,มีเมฆมาก,42.6,27.3,78.8,17.3,20,20
เกาะจันทร์,2023-12-25,มีเมฆบางส่วน,34.7,26.6,68.6,7.5,20,16
เกาะจันทร์,2024-01-01,แจ่มใส,12.0,29.5,75.6,7.6,16,14
เกาะจันทร์,2024-01-08,มีเมฆบางส่วน,41.8,28.2,64.0,9.6,14,19
เกาะจันทร์,2024-01-15,แจ่มใส,0.0,27.7,67.4,9.7,19,14
เกาะจันทร์,2024-01-22,แจ่มใส,0.0,28.8,65.7,9.2,14,11
เกาะจันทร์,2024-01-29,แจ่มใส,0.0,28.8,69.3,10.1,11,12
เกาะจันทร์,2024-02-05,แจ่มใส,0.0,30.2,60.4,10.9,12,18
เกาะจันทร์,2024-02-12,มีเมฆบางส่วน,23.9,28.7,66.5,7.5,18,13
เกาะจันทร์,2024-02-19,แจ่มใส,0.0,29.7,71.2,5.6,13,18
เกาะจันทร์,2024-02-26,แจ่มใส,15.0,30.3,72.5,10.4,18,20
เกาะจันทร์,2024-03-04,มีเมฆบางส่วน,33.9,29.2,71.1,7.9,20,19
เกาะจันทร์,2024-03-11,มีเมฆบางส่วน,22.1,30.6,72.4,7.6,19,17
เกาะจันทร์,2024-03-18,มีเมฆบางส่วน,36.5,30.4,66.9,7.6,17,14
เกาะจันทร์,2024-03-25,แจ่มใส,13.1,30.0,66.6,11.6,14,12
เกาะจันทร์,2024-04-01,มีเมฆมาก,48.0,32.4,78.7,7.9,12,17
เกาะจันทร์,2024-04-08,แจ่มใส,2.5,30.6,64.8,6.3,17,16
เกาะจันทร์,2024-04-15,มีเมฆบางส่วน,30.3,31.2,65.1,6.4,16,19
เกาะจันทร์,2024-04-22,มีเมฆบางส่วน,28.2,32.1,72.3,4.3,19,23
เกาะจันทร์,2024-04-29,มีเมฆบางส่วน,44.5,30.8,66.8,12.0,23,18
เกาะจันทร์,2024-05-06,ฝนตก,74.5,31.2,79.2,11.9,18,25
เกาะจันทร์,2024-05-13,มีเมฆบางส่วน,47.7,31.9,70.1,8.4,25,20
เกาะจันทร์,2024-05-20,มีเมฆบางส่วน,37.3,31.1,73.9,4.1,20,24
เกาะจันทร์,2024-05-27,มีเมฆบางส่วน,42.0,32.0,70.9,5.4,24,24
เกาะจันทร์,2024-06-03,ฝนตก,67.3,31.7,75.4,7.7,24,27
เกาะจันทร์,2024-06-10,ฝนตก,65.4,29.9,77.2,5.5,27,22
เกาะจันทร์,2024-06-17,ฝนฟ้าคะนอง,105.9,31.2,73.4,6.6,22,23
เกาะจันทร์,2024-06-24,ฝนฟ้าคะนอง,126.6,31.5,79.8,9.3,23,24
เกาะจันทร์,2024-07-01,ฝนตก,92.8,30.2,80.5,7.8,24,27
เกาะจันทร์,2024-07-08,ฝนฟ้าคะนอง,109.4,30.0,78.5,7.0,27,28
เกาะจันทร์,2024-07-15,ฝนฟ้าคะนอง,116.7,30.3,74.9,5.7,28,29
เกาะจันทร์,2024-07-22,ฝนฟ้าคะนอง,140.0,30.3,81.3,8.5,29,27
เกาะจันทร์,2024-07-29,ฝนฟ้าคะนอง,136.4,30.3,79.7,7.6,27,28
เกาะจันทร์,2024-08-05,ฝนฟ้าคะนอง,143.9,29.1,84.6,9.3,28,27
เกาะจันทร์,2024-08-12,ฝนฟ้าคะนอง,119.3,29.4,73.3,8.6,27,27
เกาะจันทร์,2024-08-19,ฝนฟ้าคะนอง,117.9,29.2,82.3,11.1,27,23
เกาะจันทร์,2024-08-26,ฝนฟ้าคะนอง,107.5,29.7,82.2,9.1,23,35
เกาะจันทร์,2024-09-02,ฝนฟ้าคะนอง,121.1,29.0,79.8,5.7,35,29
เกาะจันทร์,2024-09-09,ฝนฟ้าคะนอง,123.3,28.5,83.6,7.5,29,27
เกาะจันทร์,2024-09-16,ฝนตก,103.7,28.8,83.6,5.7,27,29
เกาะจันทร์,2024-09-23,ฝนตก,93.3,28.6,77.3,11.6,29,24
เกาะจันทร์,2024-09-30,ฝนฟ้าคะนอง,111.6,28.7,75.9,7.8,24,24
เกาะจันทร์,2024-10-07,ฝนตก,76.2,27.2,81.9,6.6,24,25
เกาะจันทร์,2024-10-14,ฝนตก,94.4,26.6,81.0,4.7,25,26
เกาะจันทร์,2024-10-21,ฝนตก,76.3,27.6,69.9,8.3,26,25
เกาะจันทร์,2024-10-28,ฝนตก,69.7,27.1,77.9,9.1,25,14
เกาะจันทร์,2024-11-04,ฝนตก,104.3,27.7,83.0,7.7,14,16
เกาะจันทร์,2024-11-11,ฝนตก,74.8,26.9,79.0,7.5,16,20
เกาะจันทร์,2024-11-18,มีเมฆบางส่วน,43.0,27.9,66.8,13.2,20,25
เกาะจันทร์,2024-11-25,ฝนตก,95.9,28.2,78.1,10.7,25,24
เกาะจันทร์,2024-12-02,แจ่มใส,0.0,28.6,73.6,7.9,24,15
เกาะจันทร์,2024-12-09,มีเมฆบางส่วน,19.6,26.3,74.9,4.3,15,17
เกาะจันทร์,2024-12-16,แจ่มใส,13.9,26.6,70.7,7.2,17,18
เกาะจันทร์,2024-12-23,แจ่มใส,4.6,27.0,56.6,3.0,18,20
เกาะจันทร์,2024-12-30,ฝนตก,78.3,27.6,72.5,7.3,20,24
เกาะจันทร์,2025-01-06,แจ่มใส,1.1,28.4,68.1,6.7,24,16
เกาะจันทร์,2025-01-13,มีเมฆบางส่วน,18.8,27.6,72.3,6.9,16,17
เกาะจันทร์,2025-01-20,มีเมฆมาก,42.8,28.1,77.3,3.9,17,18
เกาะจันทร์,2025-01-27,แจ่มใส,13.0,29.6,59.6,7.8,18,21
เกาะจันทร์,2025-02-03,แจ่มใส,0.0,29.1,69.7,8.4,21,23
เกาะจันทร์,2025-02-10,แจ่มใส,14.9,30.1,67.8,6.3,23,19
เกาะจันทร์,2025-02-17,แจ่มใส,0.0,29.5,66.1,6.5,19,19
เกาะจันทร์,2025-02-24,แจ่มใส,0.0,29.7,65.6,10.7,19,15
เกาะจันทร์,2025-03-03,มีเมฆบางส่วน,26.3,30.3,74.6,8.3,15,13
เกาะจันทร์,2025-03-10,มีเมฆบางส่วน,34.6,30.1,75.7,9.6,13,16
เกาะจันทร์,2025-03-17,แจ่มใส,0.0,30.6,66.5,10.2,16,16
เกาะจันทร์,2025-03-24,มีเมฆบางส่วน,34.9,30.4,73.3,7.1,16,20
เกาะจันทร์,2025-03-31,มีเมฆบางส่วน,38.6,30.1,74.9,8.1,20,21
เกาะจันทร์,2025-04-07,ฝนตก,70.4,31.7,76.1,8.5,21,22
เกาะจันทร์,2025-04-14,มีเมฆบางส่วน,28.7,31.1,75.4,9.7,22,18
เกาะจันทร์,2025-04-21,มีเมฆบางส่วน,54.0,30.8,69.0,11.1,18,25
เกาะจันทร์,2025-04-28,มีเมฆมาก,38.3,31.3,76.1,11.2,25,25
เกาะจันทร์,2025-05-05,มีเมฆมาก,30.8,32.5,76.7,6.8,25,21
เกาะจันทร์,2025-05-12,ฝนตก,71.1,30.9,77.5,9.7,21,22
เกาะจันทร์,2025-05-19,มีเมฆบางส่วน,35.4,31.4,69.2,8.3,22,17
เกาะจันทร์,2025-05-26,มีเมฆมาก,54.5,31.6,77.0,6.2,17,19
เกาะจันทร์,2025-06-02,ฝนตก,87.8,31.2,79.7,6.8,19,26
เกาะจันทร์,2025-06-09,ฝนฟ้าคะนอง,120.6,31.0,73.1,8.5,26,34
เกาะจันทร์,2025-06-16,มีเมฆบางส่วน,59.2,30.9,73.4,8.2,34,28
เกาะจันทร์,2025-06-23,ฝนฟ้าคะนอง,112.6,30.9,86.8,7.7,28,28
เกาะจันทร์,2025-06-30,ฝนตก,72.8,29.6,77.4,12.7,28,26
เกาะจันทร์,2025-07-07,ฝนฟ้าคะนอง,122.7,29.9,80.3,10.3,26,34
เกาะจันทร์,2025-07-14,ฝนฟ้าคะนอง,140.4,30.7,83.6,8.5,34,30
เกาะจันทร์,2025-07-21,ฝนตก,75.8,29.4,76.6,7.3,30,21
เกาะจันทร์,2025-07-28,ฝนฟ้าคะนอง,106.8,29.9,73.9,7.1,21,24
เกาะจันทร์,2025-08-04,ฝนตก,101.4,29.8,69.6,3.4,24,25
เกาะจันทร์,2025-08-11,ฝนฟ้าคะนอง,117.1,29.5,78.2,5.9,25,27
เกาะจันทร์,2025-08-18,ฝนฟ้าคะนอง,105.3,30.3,78.0,7.9,27,35
เกาะจันทร์,2025-08-25,ฝนฟ้าคะนอง,110.7,29.6,83.4,9.7,35,31
เกาะจันทร์,2025-09-01,ฝนฟ้าคะนอง,111.9,28.3,77.4,8.7,31,34
เกาะจันทร์,2025-09-08,ฝนฟ้าคะนอง,134.3,28.5,87.0,6.0,34,30
เกาะจันทร์,2025-09-15,ฝนฟ้าคะนอง,128.5,29.3,78.3,6.9,30,36
เกาะจันทร์,2025-09-22,ฝนฟ้าคะนอง,109.7,29.5,81.1,8.6,36,29
เกาะจันทร์,2025-09-29,ฝนฟ้าคะนอง,128.4,29.2,76.9,7.2,29,31
เกาะจันทร์,2025-10-06,ฝนตก,84.6,27.2,82.4,10.5,31,24
เกาะจันทร์,2025-10-13,ฝนตก,92.2,26.7,73.7,8.3,24,23
เกาะจันทร์,2025-10-20,ฝนตก,66.2,27.1,70.0,9.0,23,14
เกาะจันทร์,2025-10-27,ฝนตก,65.2,26.3,77.3,3.9,14,19
เกาะจันทร์,2025-11-03,ฝนตก,96.1,28.5,69.5,8.7,19,19
เกาะจันทร์,2025-11-10,มีเมฆมาก,33.8,27.2,77.9,9.4,19,16
เกาะจันทร์,2025-11-17,ฝนตก,75.5,25.7,72.5,6.1,16,19
เกาะจันทร์,2025-11-24,มีเมฆบางส่วน,55.5,27.2,73.2,8.1,19,21
เกาะจันทร์,2025-12-01,มีเมฆบางส่วน,35.8,27.4,73.9,9.9,21,17
เกาะจันทร์,2025-12-08,มีเมฆบางส่วน,31.2,28.4,65.9,12.2,17,12
เกาะจันทร์,2025-12-15,มีเมฆมาก,24.9,26.9,81.7,6.8,12,14
เกาะจันทร์,2025-12-22,มีเมฆบางส่วน,24.3,27.6,69.0,7.7,14,4
